district,year,no,HDI,GI_status,GI_year
South Jakarta City,2012,156,81.72,0,
South Jakarta City,2013,156,82.72,0,
South Jakarta City,2014,156,82.94000244,0,
South Jakarta City,2015,156,83.37000275,0,
South Jakarta City,2016,156,83.94000244,0,
South Jakarta City,2017,156,84.12999725,0,
South Jakarta City,2018,156,84.44000244,0,
South Jakarta City,2019,156,84.75,0,
South Jakarta City,2020,156,84.72000122,0,
South Jakarta City,2021,156,84.90000153,0,
South Jakarta City,2022,156,85.20999908,0,
South Jakarta City,2023,156,86.06999969,0,
East Jakarta City,2010,157,78.06,0,
East Jakarta City,2011,157,78.82,0,
East Jakarta City,2012,157,79.52,0,
East Jakarta City,2013,157,79.88,0,
East Jakarta City,2014,157,80.40000153,0,
East Jakarta City,2015,157,80.73000336,0,
East Jakarta City,2016,157,81.27999878,0,
East Jakarta City,2017,157,81.61000061,0,
East Jakarta City,2018,157,82.05999756,0,
East Jakarta City,2019,157,82.69000244,0,
East Jakarta City,2020,157,82.66000366,0,
East Jakarta City,2021,157,82.97000122,0,
East Jakarta City,2022,157,83.44999695,0,
East Jakarta City,2023,157,84.12999725,0,
Centre Jakarta City,2010,158,77.3,0,
Centre Jakarta City,2011,158,77.97,0,
Centre Jakarta City,2012,158,78.44,0,
Centre Jakarta City,2013,158,78.81,0,
Centre Jakarta City,2014,158,79.02999878,0,
Centre Jakarta City,2015,158,79.69000244,0,
Centre Jakarta City,2016,158,80.22000122,0,
Centre Jakarta City,2017,158,80.48999786,0,
Centre Jakarta City,2018,158,81.01000214,0,
Centre Jakarta City,2019,158,81.23999786,0,
Centre Jakarta City,2020,158,81.38999939,0,
Centre Jakarta City,2021,158,81.55999756,0,
Centre Jakarta City,2022,158,82.11000061,0,
Centre Jakarta City,2023,158,82.52999878,0,
West Jakarta City,2010,159,76.65,0,
West Jakarta City,2011,159,77.41,0,
West Jakarta City,2012,159,78.05,0,
West Jakarta City,2013,159,78.79,0,
West Jakarta City,2014,159,79.37999725,0,
West Jakarta City,2015,159,79.72000122,0,
West Jakarta City,2016,159,80.33999634,0,
West Jakarta City,2017,159,80.47000122,0,
West Jakarta City,2018,159,80.87999725,0,
West Jakarta City,2019,159,81.20999908,0,
West Jakarta City,2020,159,81.37999725,0,
West Jakarta City,2021,159,81.76000214,0,
West Jakarta City,2022,159,82.51000214,0,
West Jakarta City,2023,159,83.01999664,0,
North Jakarta City ,2010,160,75.15,0,
North Jakarta City ,2011,160,76.12,0,
North Jakarta City ,2012,160,76.89,0,
North Jakarta City ,2013,160,77.16,0,
North Jakarta City ,2014,160,77.29000092,0,
North Jakarta City ,2015,160,78.30000305,0,
North Jakarta City ,2016,160,78.77999878,0,
North Jakarta City ,2017,160,79.47000122,0,
North Jakarta City ,2018,160,79.87000275,0,
North Jakarta City ,2019,160,80.16999817,0,
North Jakarta City ,2020,160,80.29000092,0,
North Jakarta City ,2021,160,80.51000214,0,
North Jakarta City ,2022,160,80.80999756,0,
North Jakarta City ,2023,160,81.11000061,0,
Bogor,2010,161,64.35,0,2019
Bogor,2011,161,64.78,0,2019
Bogor,2012,161,65.66,0,2019
Bogor,2013,161,66.74,0,2019
Bogor,2014,161,67.36000061,0,2019
Bogor,2015,161,67.76999664,0,2019
Bogor,2016,161,68.31999969,0,2019
Bogor,2017,161,69.12999725,0,2019
Bogor,2018,161,69.69000244,0,2019
Bogor,2019,161,70.65000153,1,2019
Bogor,2020,161,70.40000153,1,2019
Bogor,2021,161,70.59999847,1,2019
Bogor,2022,161,71.19999695,1,2019
Bogor,2023,161,71.77999878,1,2019
Sukabumi,2010,162,60.69,0,
Sukabumi,2011,162,61.14,0,
Sukabumi,2012,162,62.27,0,
Sukabumi,2013,162,63.63,0,
Sukabumi,2014,162,64.06999969,0,
Sukabumi,2015,162,64.44000244,0,
Sukabumi,2016,162,65.12999725,0,
Sukabumi,2017,162,65.48999786,0,
Sukabumi,2018,162,66.05000305,0,
Sukabumi,2019,162,66.87000275,0,
Sukabumi,2020,162,66.87999725,0,
Sukabumi,2021,162,67.06999969,0,
Sukabumi,2022,162,67.63999939,0,
Sukabumi,2023,162,68.48999786,0,
Cianjur,2010,163,58.58,0,2013
Cianjur,2011,163,59.38,0,2013
Cianjur,2012,163,60.28,0,2013
Cianjur,2013,163,61.68,1,2013
Cianjur,2014,163,62.08000183,1,2013
Cianjur,2015,163,62.41999817,1,2013
Cianjur,2016,163,62.91999817,1,2013
Cianjur,2017,163,63.70000076,1,2013
Cianjur,2018,163,64.62000275,1,2013
Cianjur,2019,163,65.37999725,1,2013
Cianjur,2020,163,65.36000061,1,2013
Cianjur,2021,163,65.55999756,1,2013
Cianjur,2022,163,65.94000244,1,2013
Cianjur,2023,163,66.55000305,1,2013
Bandung,2010,164,67.28,0,2013
Bandung,2011,164,67.78,0,2013
Bandung,2012,164,68.13,0,2013
Bandung,2013,164,68.58,1,2013
Bandung,2014,164,69.05999756,1,2013
Bandung,2015,164,70.05000305,1,2013
Bandung,2016,164,70.69000244,1,2013
Bandung,2017,164,71.01999664,1,2013
Bandung,2018,164,71.75,1,2013
Bandung,2019,164,72.41000366,1,2013
Bandung,2020,164,72.38999939,1,2013
Bandung,2021,164,72.73000336,1,2013
Bandung,2022,164,73.16000366,1,2013
Bandung,2023,164,73.73999786,1,2013
Garut,2010,165,60.23,0,2013
Garut,2011,165,60.55,0,2013
Garut,2012,165,61.04,0,2013
Garut,2013,165,61.67,1,2013
Garut,2014,165,62.22999954,1,2013
Garut,2015,165,63.20999908,1,2013
Garut,2016,165,63.63999939,1,2013
Garut,2017,165,64.51999664,1,2013
Garut,2018,165,65.41999817,1,2013
Garut,2019,165,66.22000122,1,2013
Garut,2020,165,66.12000275,1,2013
Garut,2021,165,66.44999695,1,2013
Garut,2022,165,67.41000366,1,2013
Garut,2023,165,68.11000061,1,2013
Tasikmalaya,2010,166,60.21,0,
Tasikmalaya,2011,166,61.05,0,
Tasikmalaya,2012,166,61.69,0,
Tasikmalaya,2013,166,62.4,0,
Tasikmalaya,2014,166,62.79000092,0,
Tasikmalaya,2015,166,63.16999817,0,
Tasikmalaya,2016,166,63.56999969,0,
Tasikmalaya,2017,166,64.13999939,0,
Tasikmalaya,2018,166,65,0,
Tasikmalaya,2019,166,65.63999939,0,
Tasikmalaya,2020,166,65.66999817,0,
Tasikmalaya,2021,166,65.90000153,0,
Tasikmalaya,2022,166,66.83999634,0,
Tasikmalaya,2023,166,67.76000214,0,
Ciamis,2010,167,64.64,0,
Ciamis,2011,167,65.48,0,
Ciamis,2012,167,66.29,0,
Ciamis,2013,167,67.2,0,
Ciamis,2014,167,67.63999939,0,
Ciamis,2015,167,68.01999664,0,
Ciamis,2016,167,68.44999695,0,
Ciamis,2017,167,68.87000275,0,
Ciamis,2018,167,69.62999725,0,
Ciamis,2019,167,70.38999939,0,
Ciamis,2020,167,70.48999786,0,
Ciamis,2021,167,70.93000031,0,
Ciamis,2022,167,71.44999695,0,
Ciamis,2023,167,72.05000305,0,
Kuningan,2010,168,64.4,0,
Kuningan,2011,168,65.04,0,
Kuningan,2012,168,65.6,0,
Kuningan,2013,168,66.16,0,
Kuningan,2014,168,66.62999725,0,
Kuningan,2015,168,67.19000244,0,
Kuningan,2016,168,67.51000214,0,
Kuningan,2017,168,67.77999878,0,
Kuningan,2018,168,68.55000305,0,
Kuningan,2019,168,69.12000275,0,
Kuningan,2020,168,69.37999725,0,
Kuningan,2021,168,69.70999908,0,
Kuningan,2022,168,70.16000366,0,
Kuningan,2023,168,70.72000122,0,
Cirebon,2010,169,63.64,0,
Cirebon,2011,169,64.17,0,
Cirebon,2012,169,64.48,0,
Cirebon,2013,169,65.06,0,
Cirebon,2014,169,65.52999878,0,
Cirebon,2015,169,66.06999969,0,
Cirebon,2016,169,66.69999695,0,
Cirebon,2017,169,67.38999939,0,
Cirebon,2018,169,68.05000305,0,
Cirebon,2019,169,68.69000244,0,
Cirebon,2020,169,68.75,0,
Cirebon,2021,169,69.12000275,0,
Cirebon,2022,169,70.05999756,0,
Cirebon,2023,169,70.94999695,0,
Majalengka,2010,170,62.3,0,
Majalengka,2011,170,62.67,0,
Majalengka,2012,170,63.13,0,
Majalengka,2013,170,63.71,0,
Majalengka,2014,170,64.06999969,0,
Majalengka,2015,170,64.75,0,
Majalengka,2016,170,65.25,0,
Majalengka,2017,170,65.91999817,0,
Majalengka,2018,170,66.72000122,0,
Majalengka,2019,170,67.51999664,0,
Majalengka,2020,170,67.58999634,0,
Majalengka,2021,170,67.80999756,0,
Majalengka,2022,170,68.55999756,0,
Majalengka,2023,170,69.12999725,0,
Sumedang,2010,171,66.04,0,2013
Sumedang,2011,171,66.16,0,2013
Sumedang,2012,171,67.36,0,2013
Sumedang,2013,171,68.47,1,2013
Sumedang,2014,171,68.76000214,1,2013
Sumedang,2015,171,69.29000092,1,2013
Sumedang,2016,171,69.44999695,1,2013
Sumedang,2017,171,70.06999969,1,2013
Sumedang,2018,171,70.98999786,1,2013
Sumedang,2019,171,71.45999908,1,2013
Sumedang,2020,171,71.63999939,1,2013
Sumedang,2021,171,71.80000305,1,2013
Sumedang,2022,171,72.69000244,1,2013
Sumedang,2023,171,73.18000031,1,2013
Indramayu,2010,172,60.86,0,
Indramayu,2011,172,61.47,0,
Indramayu,2012,172,62.09,0,
Indramayu,2013,172,62.98,0,
Indramayu,2014,172,63.54999924,0,
Indramayu,2015,172,64.36000061,0,
Indramayu,2016,172,64.77999878,0,
Indramayu,2017,172,65.58000183,0,
Indramayu,2018,172,66.36000061,0,
Indramayu,2019,172,66.97000122,0,
Indramayu,2020,172,67.29000092,0,
Indramayu,2021,172,67.63999939,0,
Indramayu,2022,172,68.55000305,0,
Indramayu,2023,172,69.25,0,
Subang,2010,173,63.54,0,2013
Subang,2011,173,64.21,0,2013
Subang,2012,173,64.86,0,2013
Subang,2013,173,65.48,1,2013
Subang,2014,173,65.80000305,1,2013
Subang,2015,173,66.51999664,1,2013
Subang,2016,173,67.13999939,1,2013
Subang,2017,173,67.73000336,1,2013
Subang,2018,173,68.30999756,1,2013
Subang,2019,173,68.69000244,1,2013
Subang,2020,173,68.94999695,1,2013
Subang,2021,173,69.12999725,1,2013
Subang,2022,173,69.87000275,1,2013
Subang,2023,173,70.69999695,1,2013
Purwakarta,2010,174,64.93,0,2013
Purwakarta,2011,174,65.51,0,2013
Purwakarta,2012,174,66.3,0,2013
Purwakarta,2013,174,67.09,1,2013
Purwakarta,2014,174,67.31999969,1,2013
Purwakarta,2015,174,67.83999634,1,2013
Purwakarta,2016,174,68.55999756,1,2013
Purwakarta,2017,174,69.27999878,1,2013
Purwakarta,2018,174,69.98000336,1,2013
Purwakarta,2019,174,70.66999817,1,2013
Purwakarta,2020,174,70.81999969,1,2013
Purwakarta,2021,174,70.98000336,1,2013
Purwakarta,2022,174,71.55999756,1,2013
Purwakarta,2023,174,72.08999634,1,2013
Karawang,2010,175,64.58,0,
Karawang,2011,175,65.21,0,
Karawang,2012,175,65.97,0,
Karawang,2013,175,66.61,0,
Karawang,2014,175,67.08000183,0,
Karawang,2015,175,67.66000366,0,
Karawang,2016,175,68.19000244,0,
Karawang,2017,175,69.16999817,0,
Karawang,2018,175,69.88999939,0,
Karawang,2019,175,70.86000061,0,
Karawang,2020,175,70.66000366,0,
Karawang,2021,175,70.94000244,0,
Karawang,2022,175,71.73999786,0,
Karawang,2023,175,72.34999847,0,
Bekasi,2010,176,67.58,0,
Bekasi,2011,176,68.66,0,
Bekasi,2012,176,69.38,0,
Bekasi,2013,176,70.09,0,
Bekasi,2014,176,70.51000214,0,
Bekasi,2015,176,71.19000244,0,
Bekasi,2016,176,71.83000183,0,
Bekasi,2017,176,72.62999725,0,
Bekasi,2018,176,73.48999786,0,
Bekasi,2019,176,73.98999786,0,
Bekasi,2020,176,74.06999969,0,
Bekasi,2021,176,74.44999695,0,
Bekasi,2022,176,75.22000122,0,
Bekasi,2023,176,75.76000214,0,
West Bandung ,2010,177,61.34,0,2013
West Bandung ,2011,177,62.36,0,2013
West Bandung ,2012,177,63.17,0,2013
West Bandung ,2013,177,63.93,1,2013
West Bandung ,2014,177,64.26999664,1,2013
West Bandung ,2015,177,65.23000336,1,2013
West Bandung ,2016,177,65.80999756,1,2013
West Bandung ,2017,177,66.62999725,1,2013
West Bandung ,2018,177,67.45999908,1,2013
West Bandung ,2019,177,68.26999664,1,2013
West Bandung ,2020,177,68.08000183,1,2013
West Bandung ,2021,177,68.29000092,1,2013
West Bandung ,2022,177,69.04000092,1,2013
West Bandung ,2023,177,69.61000061,1,2013
Pangandaran,2010,178,,0,
Pangandaran,2011,178,,0,
Pangandaran,2012,178,,0,
Pangandaran,2013,178,64.73,0,
Pangandaran,2014,178,65.29000092,0,
Pangandaran,2015,178,65.62000275,0,
Pangandaran,2016,178,65.79000092,0,
Pangandaran,2017,178,66.59999847,0,
Pangandaran,2018,178,67.44000244,0,
Pangandaran,2019,178,68.20999908,0,
Pangandaran,2020,178,68.05999756,0,
Pangandaran,2021,178,68.27999878,0,
Pangandaran,2022,178,69.02999878,0,
Pangandaran,2023,178,69.37999725,0,
Bogor  City,2010,179,71.25,0,
Bogor  City,2011,179,71.72,0,
Bogor  City,2012,179,72.25,0,
Bogor  City,2013,179,72.86,0,
Bogor  City,2014,179,73.09999847,0,
Bogor  City,2015,179,73.65000153,0,
Bogor  City,2016,179,74.5,0,
Bogor  City,2017,179,75.16000366,0,
Bogor  City,2018,179,75.66000366,0,
Bogor  City,2019,179,76.23000336,0,
Bogor  City,2020,179,76.11000061,0,
Bogor  City,2021,179,76.58999634,0,
Bogor  City,2022,179,77.16999817,0,
Bogor  City,2023,179,77.84999847,0,
Sukabumi City,2010,180,67.94,0,
Sukabumi City,2011,180,68.67,0,
Sukabumi City,2012,180,69.74,0,
Sukabumi City,2013,180,70.81,0,
Sukabumi City,2014,180,71.19000244,0,
Sukabumi City,2015,180,71.83999634,0,
Sukabumi City,2016,180,72.33000183,0,
Sukabumi City,2017,180,73.02999878,0,
Sukabumi City,2018,180,73.55000305,0,
Sukabumi City,2019,180,74.30999756,0,
Sukabumi City,2020,180,74.20999908,0,
Sukabumi City,2021,180,74.59999847,0,
Sukabumi City,2022,180,75.40000153,0,
Sukabumi City,2023,180,76.31999969,0,
Bandung City,2010,181,77.49,0,
Bandung City,2011,181,78.13,0,
Bandung City,2012,181,78.3,0,
Bandung City,2013,181,78.55,0,
Bandung City,2014,181,78.98000336,0,
Bandung City,2015,181,79.66999817,0,
Bandung City,2016,181,80.12999725,0,
Bandung City,2017,181,80.30999756,0,
Bandung City,2018,181,81.05999756,0,
Bandung City,2019,181,81.62000275,0,
Bandung City,2020,181,81.51000214,0,
Bandung City,2021,181,81.95999908,0,
Bandung City,2022,181,82.5,0,
Bandung City,2023,181,83.04000092,0,
Cirebon City,2010,182,70.74,0,
Cirebon City,2011,182,71.49,0,
Cirebon City,2012,182,71.97,0,
Cirebon City,2013,182,72.27,0,
Cirebon City,2014,182,72.93000031,0,
Cirebon City,2015,182,73.33999634,0,
Cirebon City,2016,182,73.69999695,0,
Cirebon City,2017,182,74,0,
Cirebon City,2018,182,74.34999847,0,
Cirebon City,2019,182,74.91999817,0,
Cirebon City,2020,182,74.88999939,0,
Cirebon City,2021,182,75.25,0,
Cirebon City,2022,182,75.88999939,0,
Cirebon City,2023,182,76.45999908,0,
Bekasi City,2010,183,76.77,0,
Bekasi City,2011,183,77.48,0,
Bekasi City,2012,183,77.71,0,
Bekasi City,2013,183,78.63,0,
Bekasi City,2014,183,78.83999634,0,
Bekasi City,2015,183,79.62999725,0,
Bekasi City,2016,183,79.94999695,0,
Bekasi City,2017,183,80.30000305,0,
Bekasi City,2018,183,81.04000092,0,
Bekasi City,2019,183,81.58999634,0,
Bekasi City,2020,183,81.5,0,
Bekasi City,2021,183,81.94999695,0,
Bekasi City,2022,183,82.45999908,0,
Bekasi City,2023,183,83.02999878,0,
Depok City,2010,184,76.66,0,
Depok City,2011,184,76.96,0,
Depok City,2012,184,77.28,0,
Depok City,2013,184,78.27,0,
Depok City,2014,184,78.58000183,0,
Depok City,2015,184,79.11000061,0,
Depok City,2016,184,79.59999847,0,
Depok City,2017,184,79.83000183,0,
Depok City,2018,184,80.29000092,0,
Depok City,2019,184,80.81999969,0,
Depok City,2020,184,80.97000122,0,
Depok City,2021,184,81.37000275,0,
Depok City,2022,184,81.86000061,0,
Depok City,2023,184,82.37999725,0,
Cimahi City,2010,185,73.76,0,
Cimahi City,2011,185,74.41,0,
Cimahi City,2012,185,74.99,0,
Cimahi City,2013,185,75.85,0,
Cimahi City,2014,185,76.05999756,0,
Cimahi City,2015,185,76.41999817,0,
Cimahi City,2016,185,76.69000244,0,
Cimahi City,2017,185,76.94999695,0,
Cimahi City,2018,185,77.55999756,0,
Cimahi City,2019,185,78.11000061,0,
Cimahi City,2020,185,77.83000183,0,
Cimahi City,2021,185,78.05999756,0,
Cimahi City,2022,185,78.76999664,0,
Cimahi City,2023,185,79.45999908,0,
Tasikmalaya City,2010,186,66.58,0,
Tasikmalaya City,2011,186,67.18,0,
Tasikmalaya City,2012,186,67.84,0,
Tasikmalaya City,2013,186,68.63,0,
Tasikmalaya City,2014,186,69.04000092,0,
Tasikmalaya City,2015,186,69.98999786,0,
Tasikmalaya City,2016,186,70.58000183,0,
Tasikmalaya City,2017,186,71.51000214,0,
Tasikmalaya City,2018,186,72.02999878,0,
Tasikmalaya City,2019,186,72.83999634,0,
Tasikmalaya City,2020,186,73.04000092,0,
Tasikmalaya City,2021,186,73.30999756,0,
Tasikmalaya City,2022,186,73.83000183,0,
Tasikmalaya City,2023,186,74.47000122,0,
Banjar City,2010,187,66.81,0,
Banjar City,2011,187,67.15,0,
Banjar City,2012,187,67.53,0,
Banjar City,2013,187,68.01,0,
Banjar City,2014,187,68.33999634,0,
Banjar City,2015,187,69.30999756,0,
Banjar City,2016,187,70.08999634,0,
Banjar City,2017,187,70.79000092,0,
Banjar City,2018,187,71.25,0,
Banjar City,2019,187,71.75,0,
Banjar City,2020,187,71.69999695,0,
Banjar City,2021,187,71.91999817,0,
Banjar City,2022,187,72.55000305,0,
Banjar City,2023,187,73.08000183,0,
Cilacap,2010,188,64.18,0,
Cilacap,2011,188,64.73,0,
Cilacap,2012,188,65.72,0,
Cilacap,2013,188,66.8,0,
Cilacap,2014,188,67.25,0,
Cilacap,2015,188,67.76999664,0,
Cilacap,2016,188,68.59999847,0,
Cilacap,2017,188,68.90000153,0,
Cilacap,2018,188,69.55999756,0,
Cilacap,2019,188,69.98000336,0,
Cilacap,2020,188,69.94999695,0,
Cilacap,2021,188,70.41999817,0,
Cilacap,2022,188,70.98999786,0,
Cilacap,2023,188,71.83000183,0,
Banyumas,2010,189,66.87,0,
Banyumas,2011,189,67.45,0,
Banyumas,2012,189,68.06,0,
Banyumas,2013,189,68.55,0,
Banyumas,2014,189,69.25,0,
Banyumas,2015,189,69.88999939,0,
Banyumas,2016,189,70.48999786,0,
Banyumas,2017,189,70.75,0,
Banyumas,2018,189,71.30000305,0,
Banyumas,2019,189,71.95999908,0,
Banyumas,2020,189,71.98000336,0,
Banyumas,2021,189,72.44000244,0,
Banyumas,2022,189,73.16999817,0,
Banyumas,2023,189,73.86000061,0,
Purbalingga,2010,190,63.61,0,
Purbalingga,2011,190,64.33,0,
Purbalingga,2012,190,64.94,0,
Purbalingga,2013,190,65.53,0,
Purbalingga,2014,190,66.23000336,0,
Purbalingga,2015,190,67.02999878,0,
Purbalingga,2016,190,67.48000336,0,
Purbalingga,2017,190,67.72000122,0,
Purbalingga,2018,190,68.41000366,0,
Purbalingga,2019,190,68.98999786,0,
Purbalingga,2020,190,68.97000122,0,
Purbalingga,2021,190,69.15000153,0,
Purbalingga,2022,190,69.54000092,0,
Purbalingga,2023,190,70.23999786,0,
Banjarnegara,2010,191,60.7,0,
Banjarnegara,2011,191,61.58,0,
Banjarnegara,2012,191,62.29,0,
Banjarnegara,2013,191,62.84,0,
Banjarnegara,2014,191,63.15000153,0,
Banjarnegara,2015,191,64.73000336,0,
Banjarnegara,2016,191,65.51999664,0,
Banjarnegara,2017,191,65.86000061,0,
Banjarnegara,2018,191,66.54000092,0,
Banjarnegara,2019,191,67.33999634,0,
Banjarnegara,2020,191,67.44999695,0,
Banjarnegara,2021,191,67.86000061,0,
Banjarnegara,2022,191,68.61000061,0,
Banjarnegara,2023,191,69.13999939,0,
Kebumen,2010,192,63.08,0,
Kebumen,2011,192,64.05,0,
Kebumen,2012,192,64.47,0,
Kebumen,2013,192,64.86,0,
Kebumen,2014,192,65.66999817,0,
Kebumen,2015,192,66.87000275,0,
Kebumen,2016,192,67.41000366,0,
Kebumen,2017,192,68.29000092,0,
Kebumen,2018,192,68.80000305,0,
Kebumen,2019,192,69.59999847,0,
Kebumen,2020,192,69.80999756,0,
Kebumen,2021,192,70.05000305,0,
Kebumen,2022,192,70.79000092,0,
Kebumen,2023,192,71.37000275,0,
Purworejo,2010,193,68.16,0,
Purworejo,2011,193,69.11,0,
Purworejo,2012,193,69.4,0,
Purworejo,2013,193,69.77,0,
Purworejo,2014,193,70.12000275,0,
Purworejo,2015,193,70.37000275,0,
Purworejo,2016,193,70.66000366,0,
Purworejo,2017,193,71.30999756,0,
Purworejo,2018,193,71.87000275,0,
Purworejo,2019,193,72.5,0,
Purworejo,2020,193,72.68000031,0,
Purworejo,2021,193,72.98000336,0,
Purworejo,2022,193,73.59999847,0,
Purworejo,2023,193,74.27999878,0,
Wonosobo,2010,194,62.5,0,2014
Wonosobo,2011,194,63.07,0,2014
Wonosobo,2012,194,64.18,0,2014
Wonosobo,2013,194,64.57,0,2014
Wonosobo,2014,194,65.19999695,1,2014
Wonosobo,2015,194,65.69999695,1,2014
Wonosobo,2016,194,66.19000244,1,2014
Wonosobo,2017,194,66.88999939,1,2014
Wonosobo,2018,194,67.80999756,1,2014
Wonosobo,2019,194,68.26999664,1,2014
Wonosobo,2020,194,68.22000122,1,2014
Wonosobo,2021,194,68.43000031,1,2014
Wonosobo,2022,194,68.88999939,1,2014
Wonosobo,2023,194,69.37000275,1,2014
Magelang,2010,195,63.28,0,
Magelang,2011,195,64.16,0,
Magelang,2012,195,64.75,0,
Magelang,2013,195,65.86,0,
Magelang,2014,195,66.34999847,0,
Magelang,2015,195,67.12999725,0,
Magelang,2016,195,67.84999847,0,
Magelang,2017,195,68.38999939,0,
Magelang,2018,195,69.11000061,0,
Magelang,2019,195,69.87000275,0,
Magelang,2020,195,69.87000275,0,
Magelang,2021,195,70.12000275,0,
Magelang,2022,195,70.84999847,0,
Magelang,2023,195,71.44999695,0,
Boyolali,2010,196,68.76,0,
Boyolali,2011,196,69.14,0,
Boyolali,2012,196,69.51,0,
Boyolali,2013,196,69.81,0,
Boyolali,2014,196,70.33999634,0,
Boyolali,2015,196,71.73999786,0,
Boyolali,2016,196,72.18000031,0,
Boyolali,2017,196,72.63999939,0,
Boyolali,2018,196,73.22000122,0,
Boyolali,2019,196,73.80000305,0,
Boyolali,2020,196,74.25,0,
Boyolali,2021,196,74.40000153,0,
Boyolali,2022,196,74.97000122,0,
Boyolali,2023,196,75.41000366,0,
Klaten,2010,197,70.76,0,
Klaten,2011,197,71.16,0,
Klaten,2012,197,71.71,0,
Klaten,2013,197,72.42,0,
Klaten,2014,197,73.19000244,0,
Klaten,2015,197,73.80999756,0,
Klaten,2016,197,73.97000122,0,
Klaten,2017,197,74.25,0,
Klaten,2018,197,74.79000092,0,
Klaten,2019,197,75.29000092,0,
Klaten,2020,197,75.55999756,0,
Klaten,2021,197,76.12000275,0,
Klaten,2022,197,76.94999695,0,
Klaten,2023,197,77.58999634,0,
Sukoharjo,2010,198,71.53,0,
Sukoharjo,2011,198,72.34,0,
Sukoharjo,2012,198,72.81,0,
Sukoharjo,2013,198,73.22,0,
Sukoharjo,2014,198,73.76000214,0,
Sukoharjo,2015,198,74.52999878,0,
Sukoharjo,2016,198,75.05999756,0,
Sukoharjo,2017,198,75.55999756,0,
Sukoharjo,2018,198,76.06999969,0,
Sukoharjo,2019,198,76.83999634,0,
Sukoharjo,2020,198,76.98000336,0,
Sukoharjo,2021,198,77.12999725,0,
Sukoharjo,2022,198,77.94000244,0,
Sukoharjo,2023,198,78.65000153,0,
Wonogiri,2010,199,63.9,0,
Wonogiri,2011,199,64.75,0,
Wonogiri,2012,199,65.75,0,
Wonogiri,2013,199,66.4,0,
