,no,province_id,province,district_id,district,Registration Date,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 
,294,53,East Nusa Tenggara,5302,Sumba Timur,,59.94 ,60.43 ,60.89 ,61.44 ,62.04 ,62.54 ,63.22 ,64.19 ,64.65,65.34,65.52,65.74,66.17,67.05
,295,53,East Nusa Tenggara,5303,Kupang,,58.57 ,59.74 ,60.34 ,61.07 ,61.68 ,62.04 ,62.39 ,62.79 ,63.55,64.43,64.32,64.41,65.04,65.82
,296,53,East Nusa Tenggara,5304,Timor Tengah Selatan ,,55.72 ,56.82 ,57.94 ,58.76 ,59.41 ,59.90 ,60.37 ,61.08 ,61.58,62.23,62.15,62.16,62.73,63.58
,297,53,East Nusa Tenggara,5305,Timor Tengah Utara,,56.93 ,57.87 ,59.04 ,59.56 ,60.41 ,60.96 ,61.54 ,62.03 ,62.65,63.34,63.53,63.69,64.26,65.16
,298,53,East Nusa Tenggara,5306,Belu,,55.78 ,56.63 ,57.58 ,59.12 ,59.72 ,60.54 ,61.04 ,61.44 ,61.86,62.54,62.68,62.77,63.22,63.83
,299,53,East Nusa Tenggara,5307,Alor,,55.46 ,56.01 ,56.47 ,57.52 ,58.00 ,58.50 ,58.99 ,59.61 ,60.14,61.03,61.33,61.37,62.26,62.99
,300,53,East Nusa Tenggara,5308,Lembata,,57.78 ,58.76 ,59.51 ,60.56 ,61.45 ,62.16 ,62.81 ,63.09 ,63.96,64.91,64.74,64.75,65.47,66.12
,301,53,East Nusa Tenggara,5309,Flores Timur,,57.28 ,58.15 ,58.93 ,59.80 ,60.42 ,61.24 ,61.90 ,62.89 ,63.55,64.34,64.22,64.22,64.93,65.79
,302,53,East Nusa Tenggara,5310,Sikka,,59.04 ,59.62 ,60.12 ,60.84 ,61.36 ,61.81 ,62.42 ,63.08 ,63.89,64.75,65.11,65.41,66.06,66.89
,303,53,East Nusa Tenggara,5311,Ende,,61.92 ,62.78 ,63.93 ,64.64 ,65.25 ,65.54 ,65.74 ,66.11 ,66.62,67.2,67.04,67.3,67.97,68.63
,304,53,East Nusa Tenggara,5312,Ngada,40996,61.84 ,62.80 ,63.57 ,64.43 ,64.64 ,65.10 ,65.61 ,66.47 ,67.1,67.76,67.88,67.88,68.26,69.14
,305,53,East Nusa Tenggara,5313,Manggarai,43166,57.18 ,58.02 ,58.92 ,59.49 ,60.08 ,60.87 ,61.67 ,62.24 ,63.32,64.15,64.54,65.01,65.83,66.42
,306,53,East Nusa Tenggara,5314,Rote Ndao,,54.79 ,55.78 ,56.56 ,57.28 ,57.82 ,58.32 ,59.28 ,60.51 ,61.51,62.22,62.39,62.6,63.21,64
,307,53,East Nusa Tenggara,5315,West Manggarai,0,57.08 ,57.75 ,58.13 ,59.02 ,59.64 ,60.04 ,60.63 ,61.65 ,62.58,63.5,63.89,64.17,64.92,65.81
,308,53,East Nusa Tenggara,5316,Sumba Tengah,,55.35 ,56.21 ,56.66 ,57.25 ,57.60 ,57.91 ,58.52 ,59.39 ,60.07,61.01,61.53,61.8,62.71,63.48
,309,53,East Nusa Tenggara,5317,Sumba Barat Daya,,56.37 ,57.35 ,58.22 ,59.26 ,59.90 ,60.53 ,61.31 ,61.46 ,61.89,62.6,62.28,62.29,63.15,63.74
,310,53,East Nusa Tenggara,5318,Nagekeo,,60.19 ,61.05 ,61.60 ,62.24 ,62.71 ,63.33 ,63.93 ,64.74 ,65.35,65.88,65.81,65.82,66.22,67.07
,311,53,East Nusa Tenggara,5319,East Timur,0,54.26 ,54.97 ,55.28 ,55.74 ,56.58 ,56.83 ,57.50 ,58.51 ,59.49,60.47,60.85,61.37,62.3,63.24
,312,53,East Nusa Tenggara,5320,Sabu Raijua,,-,49.16 ,50.30 ,51.55 ,52.51 ,53.28 ,54.16 ,55.22 ,55.79,56.66,57.02,57.03,57.9,58.89
,313,53,East Nusa Tenggara,5321,Malaka,,-,-,-,56.14 ,56.94 ,57.51 ,58.29 ,58.90 ,59.66,60.34,60.21,60.42,61.34,62.06
,314,53,East Nusa Tenggara,5371,Kupang City,,74.81 ,75.74 ,76.38 ,77.24 ,77.58 ,77.95 ,78.14 ,78.25 ,78.84,79.55,79.71,79.74,80.2,80.62
,315,61,West Kalimantan,6101,Sambas,,59.81 ,60.57 ,61.53 ,62.47 ,63.28 ,64.14 ,64.94 ,65.92 ,66.61,67.02,67.03,67.1,67.95,68.69
,316,61,West Kalimantan,6102,Bengkayang,,62.50 ,62.94 ,63.42 ,63.99 ,64.40 ,64.65 ,65.45 ,65.99 ,66.85,67.57,67.87,68.04,68.74,69.53
,317,61,West Kalimantan,6103,Landak,,60.36 ,61.67 ,62.38 ,62.72 ,63.59 ,64.12 ,64.58 ,64.93 ,65.45,65.96,65.98,66.21,67.17,68.14
,318,61,West Kalimantan,6104,Pontianak,,59.48 ,59.95 ,60.75 ,62.09 ,62.78 ,63.37 ,63.84 ,64.00 ,64.9,65.5,65.74,66.03,66.94,67.92
,319,61,West Kalimantan,6105,Sanggau,,60.57 ,60.96 ,61.39 ,61.72 ,62.06 ,63.05 ,63.90 ,64.61 ,65.15,65.67,65.77,66.2,66.91,67.77
,320,61,West Kalimantan,6106,Ketapang,,60.63 ,61.47 ,62.04 ,62.85 ,63.27 ,64.03 ,64.74 ,65.71 ,66.41,67.16,67.17,67.43,67.92,68.68
,321,61,West Kalimantan,6107,Sintang,,59.91 ,60.80 ,61.66 ,62.64 ,63.19 ,64.18 ,64.78 ,65.16 ,66.07,66.7,66.88,66.93,67.86,68.67
,322,61,West Kalimantan,6108,Kapuas Hulu,,59.84 ,60.83 ,61.85 ,62.63 ,62.90 ,63.73 ,63.83 ,64.18 ,65.03,65.65,65.69,65.75,66.7,67.67
,323,61,West Kalimantan,6109,Sekadau,,59.42 ,59.76 ,60.14 ,61.02 ,61.98 ,62.34 ,62.52 ,63.04 ,63.69,64.34,64.76,64.93,65.58,66.33
,324,61,West Kalimantan,6110,Melawi,,60.91 ,61.18 ,61.58 ,62.27 ,62.89 ,63.78 ,64.25 ,64.43 ,65.05,65.54,65.55,65.87,66.81,67.76
,325,61,West Kalimantan,6111,Kayong Utara,,55.83 ,56.58 ,57.53 ,57.92 ,58.52 ,60.09 ,60.87 ,61.52 ,61.82,62.66,62.68,62.9,63.81,64.79
,326,61,West Kalimantan,6112,Kubu Raya,,61.87 ,62.56 ,63.42 ,63.94 ,64.52 ,65.02 ,65.54 ,66.31 ,67.23,67.76,67.95,68.16,68.91,69.6
,327,61,West Kalimantan,6171,Pontianak City,,74.87 ,75.08 ,75.55 ,75.98 ,76.63 ,77.52 ,77.63 ,77.93 ,78.56,79.35,79.44,79.93,80.48,81.03
,328,61,West Kalimantan,6172,Singkawang City,,67.27 ,67.50 ,68.54 ,69.13 ,69.84 ,70.03 ,70.10 ,70.25 ,71.08,71.72,71.94,72.11,72.89,73.39
,329,62,Central Kalimantan,6201,Kotawaringin Barat,,68.43 ,68.53 ,68.63 ,69.51 ,70.14 ,70.60 ,71.13 ,72.11 ,72.46,72.85,72.87,73.07,73.41,74.04
,330,62,Central Kalimantan,6202,Kotawaringin Timur,,65.24 ,65.60 ,66.61 ,67.95 ,68.45 ,68.61 ,69.42 ,70.17 ,70.56,71.16,71.31,71.38,71.67,72.21
,331,62,Central Kalimantan,6203,Kapuas,,63.32 ,64.01 ,64.38 ,64.82 ,65.29 ,66.07 ,66.98 ,68.04 ,68.68,69.38,69.48,69.63,70.01,70.75
,332,62,Central Kalimantan,6204,Barito Selatan,,64.51 ,65.10 ,65.76 ,66.20 ,66.61 ,68.27 ,69.00 ,69.25 ,69.73,70.1,70.22,70.54,71.01,71.65
,333,62,Central Kalimantan,6205,Barito Utara,,63.87 ,64.36 ,64.72 ,65.12 ,66.30 ,67.38 ,68.28 ,69.07 ,69.72,70.52,70.59,70.79,71.21,71.84
,334,62,Central Kalimantan,6206,Sukamara,,62.41 ,62.86 ,63.52 ,63.92 ,64.44 ,65.80 ,66.40 ,66.98 ,67.52,67.95,68.03,68.27,68.94,69.44
,335,62,Central Kalimantan,6207,Lamandau,,65.32 ,65.99 ,66.49 ,67.23 ,67.53 ,68.30 ,68.54 ,69.17 ,69.7,70.51,70.51,70.58,71.11,71.81
,336,62,Central Kalimantan,6208,Seruyan,,61.60 ,62.16 ,62.39 ,62.81 ,63.49 ,64.77 ,65.40 ,66.14 ,67.04,67.57,67.58,67.67,68.24,68.68
,337,62,Central Kalimantan,6209,Katingan,,63.25 ,64.54 ,64.87 ,65.29 ,65.79 ,66.81 ,67.41 ,67.56 ,67.91,68.55,68.68,68.89,69.74,70.28
,338,62,Central Kalimantan,6210,Pulang Pisau,,63.76 ,64.06 ,64.28 ,64.76 ,65.00 ,65.76 ,66.49 ,67.00 ,67.54,68.34,68.45,68.53,69.01,69.6
,339,62,Central Kalimantan,6211,Gunung Mas,,66.33 ,66.85 ,67.30 ,67.75 ,68.13 ,69.24 ,69.73 ,69.95 ,70.23,70.65,70.81,71.03,71.4,72.09
,340,62,Central Kalimantan,6212,Barito Timur,,66.76 ,67.31 ,67.97 ,68.82 ,69.12 ,69.71 ,70.33 ,70.57 ,70.82,71.34,71.39,71.47,72.07,72.7
,341,62,Central Kalimantan,6213,Murung Raya,,63.18 ,64.39 ,64.85 ,65.62 ,66.10 ,66.46 ,66.96 ,67.16 ,67.56,67.89,67.98,68.12,68.63,69.42
,342,62,Central Kalimantan,6271,Palangka Raya City,,76.53 ,76.98 ,77.40 ,78.02 ,78.50 ,78.62 ,79.21 ,79.69 ,80.34,80.77,80.77,80.82,81.16,81.68
,343,63,South Kalimantan,6301,Tanah Laut,,63.56 ,64.35 ,65.16 ,66.11 ,66.50 ,66.99 ,67.44 ,68.00 ,68.49,69.04,69.38,69.87,70.35,70.98
,344,63,South Kalimantan,6302,Kota Baru,,63.64 ,64.27 ,64.87 ,65.41 ,65.76 ,66.61 ,67.10 ,67.79 ,68.32,68.95,68.86,69.13,69.74,70.18
,345,63,South Kalimantan,6303,Banjar,,64.46 ,64.75 ,65.04 ,65.36 ,65.71 ,66.39 ,66.87 ,67.77 ,68.32,68.94,69.18,69.89,70.72,71.46
,346,63,South Kalimantan,6304,Barito Kuala,,60.24 ,60.93 ,61.62 ,62.12 ,62.56 ,63.53 ,64.33 ,64.93 ,65.91,66.24,66.22,66.64,67.37,68.11
,347,63,South Kalimantan,6305,Tapin,,64.89 ,65.41 ,65.92 ,66.48 ,66.99 ,67.67 ,68.05 ,68.70 ,69.53,70.13,70.11,70.31,71.02,72
,348,63,South Kalimantan,6306,Hulu Sungai Selatan,,62.80 ,63.44 ,64.03 ,64.59 ,65.25 ,66.31 ,67.52 ,67.80 ,68.41,68.8,68.85,69.21,69.76,70.5
,349,63,South Kalimantan,6307,Hulu Sungai Tengah,,63.49 ,63.90 ,64.34 ,64.63 ,65.37 ,66.56 ,67.07 ,67.78 ,68.32,68.8,68.84,69.05,69.7,70.13
,350,63,South Kalimantan,6308,Hulu Sungai Utara,,58.50 ,59.24 ,60.12 ,60.77 ,61.32 ,62.49 ,63.38 ,64.21 ,65.06,65.49,65.59,66.12,66.84,67.66
,351,63,South Kalimantan,6309,Tabalong,,65.87 ,66.60 ,67.36 ,68.08 ,68.36 ,69.35 ,70.07 ,70.76 ,71.14,71.78,72.19,72.6,73.13,73.85
,352,63,South Kalimantan,6310,Tanah Bumbu,,64.98 ,65.59 ,66.13 ,66.51 ,66.94 ,67.58 ,68.28 ,69.12 ,70.05,70.5,70.71,71,71.79,72.31
,353,63,South Kalimantan,6311,Balangan,,62.88 ,63.28 ,63.69 ,64.03 ,64.44 ,65.34 ,66.25 ,67.25 ,67.88,68.39,68.82,69.11,69.73,70.49
,354,63,South Kalimantan,6371,Banjarmasin City,,71.01 ,72.01 ,73.45 ,74.59 ,74.94 ,75.41 ,75.94 ,76.46 ,76.83,77.16,77.1,77.57,77.97,78.5
,355,63,South Kalimantan,6372,Banjar Baru City,,75.49 ,76.23 ,76.67 ,77.10 ,77.30 ,77.56 ,77.96 ,78.32 ,78.83,79.22,79.1,79.26,79.68,80.11
,356,64,East Kalimantan,6401,Paser,,66.54 ,67.11 ,68.18 ,69.61 ,69.87 ,70.30 ,71.00 ,71.16 ,71.61,72.29,72.04,72.93,73.44,74.14
,357,64,East Kalimantan,6402,Kutai Barat,,65.90 ,66.92 ,67.14 ,68.13 ,68.91 ,69.34 ,69.99 ,70.18 ,70.69,71.63,71.19,72.07,72.92,73.72
,358,64,East Kalimantan,6403,Kutai Kartanegara,,67.45 ,68.47 ,69.12 ,70.71 ,71.20 ,71.78 ,72.19 ,72.75 ,73.15,73.78,73.59,74.06,74.67,75.3
,359,64,East Kalimantan,6404,Kutai Timur,,66.94 ,67.73 ,68.71 ,69.79 ,70.39 ,70.76 ,71.10 ,71.91 ,72.56,73.49,73,73.81,74.35,74.98
,360,64,East Kalimantan,6405,Berau,,69.16 ,70.43 ,70.77 ,72.02 ,72.26 ,72.72 ,73.05 ,73.56 ,74.01,74.88,74.71,75.2,75.74,76.21
,361,64,East Kalimantan,6409,Penajam Paser Utara,,66.37 ,66.92 ,67.17 ,68.07 ,68.60 ,69.26 ,69.96 ,70.59 ,71.13,71.64,71.41,72.01,72.55,73.3
,362,64,East Kalimantan,6411,Mahakam Ulu,,-,-,-,63.81 ,64.32 ,64.89 ,65.51 ,66.09 ,66.67,67.58,67.09,67.95,68.75,69.59
,363,64,East Kalimantan,6471,Balikpapan City,,75.55 ,76.02 ,76.56 ,77.53 ,77.93 ,78.18 ,78.57 ,79.01 ,79.81,80.11,80.01,80.71,81.13,81.66
,364,64,East Kalimantan,6472,Samarinda City,,75.85 ,77.05 ,77.34 ,77.84 ,78.39 ,78.69 ,78.91 ,79.46 ,79.93,80.2,80.11,80.76,81.43,82.32
,365,64,East Kalimantan,6474,Bontang City,,76.97 ,77.25 ,77.55 ,78.34 ,78.58 ,78.78 ,78.92 ,79.47 ,79.86,80.09,80.02,80.59,80.94,81.56
,366,65,North Kalimantan,6501,Malinau,,66.90 ,68.15 ,68.88 ,69.84 ,70.00 ,70.15 ,70.71 ,71.23 ,71.74,72.06,71.94,72.32,72.75,73.19
,367,65,North Kalimantan,6502,Bulungan,,66.79 ,67.63 ,68.16 ,68.66 ,69.25 ,69.37 ,69.88 ,70.74 ,71.23,71.66,71.1,71.8,72.08,72.72
,368,65,North Kalimantan,6503,Tana Tidung,,61.16 ,61.92 ,62.91 ,63.79 ,64.70 ,64.92 ,65.64 ,66.26 ,67.05,67.79,66.97,67.76,68.6,69.2
,369,65,North Kalimantan,6504,Nunukan,,60.33 ,60.64 ,61.18 ,62.18 ,63.13 ,63.35 ,64.35 ,65.10 ,65.67,66.32,65.79,66.46,67.16,67.7
,370,65,North Kalimantan,6571,Tarakan City,,70.95 ,71.60 ,72.53 ,73.58 ,74.60 ,74.70 ,74.88 ,75.27 ,75.69,76.09,75.83,76.23,76.68,77.53
,371,71,North Sulawesi ,7101,Bolaang Mongondow,,62.75 ,63.16 ,63.78 ,64.16 ,64.53 ,65.03 ,65.73 ,66.08 ,66.91,67.82,67.89,68.16,68.95,69.62
,372,71,North Sulawesi ,7102,Minahasa,,70.38 ,70.82 ,71.43 ,71.94 ,72.76 ,73.59 ,74.37 ,74.59 ,74.97,75.47,75.29,75.73,76.18,76.96
,373,71,North Sulawesi ,7103,Kepulauan Sangihe,,64.69 ,65.34 ,65.87 ,66.15 ,66.82 ,67.56 ,68.52 ,69.14 ,69.67,70.53,70.73,71.07,71.63,72.22
,374,71,North Sulawesi ,7104,Kepulauan Talaud,,64.37 ,64.86 ,65.51 ,66.14 ,66.56 ,66.92 ,67.58 ,67.74 ,68.32,68.97,69.4,69.83,70.43,71.14
,375,71,North Sulawesi ,7105,Minahasa Selatan,,66.11 ,66.61 ,67.26 ,67.68 ,68.36 ,69.18 ,69.97 ,70.05 ,70.86,71.68,72.11,72.32,72.89,73.66
,376,71,North Sulawesi ,7106,Minahasa Utara,,68.74 ,69.62 ,70.00 ,70.19 ,70.54 ,71.09 ,71.49 ,72.20 ,73.05,73.95,73.9,74.11,74.69,75.31
,377,71,North Sulawesi ,7107,Bolaang Mongondow Utara,,61.34 ,62.11 ,62.88 ,63.67 ,64.24 ,64.46 ,65.16 ,65.60 ,66.32,66.91,66.99,67.39,68.06,68.64
,378,71,North Sulawesi ,7108,Siau Tagulandang,,61.83 ,62.45 ,63.35 ,63.91 ,64.35 ,65.00 ,65.66 ,66.03 ,66.75,67.48,67.64,68.05,68.94,69.57
,379,71,North Sulawesi ,7109,Minahasa Tenggara ,,65.66 ,66.07 ,67.10 ,67.34 ,67.86 ,68.05 ,68.42 ,68.91 ,69.66,70.47,70.51,71.06,71.48,71.93
,380,71,North Sulawesi ,7110,Bolaang Mongondow Selatan,,59.77 ,60.47 ,61.48 ,62.84 ,63.57 ,63.72 ,63.92 ,64.05 ,64.49,65.28,65,65.42,65.9,66.4
,381,71,North Sulawesi ,7111,Bolaang Mongondow Timur ,,60.04 ,60.93 ,61.93 ,62.64 ,63.12 ,63.81 ,64.44 ,64.73 ,65.21,66.08,65.99,66.55,67.21,67.95
,382,71,North Sulawesi ,7171,Manado City,,74.47 ,75.47 ,76.15 ,76.56 ,77.27 ,77.32 ,77.59 ,78.05 ,78.41,79.12,78.93,79.2,79.66,80.14
,383,71,North Sulawesi ,7172,Bitung City,,68.86 ,69.31 ,69.89 ,70.35 ,70.88 ,71.64 ,72.43 ,72.94 ,73.27,74.2,74.1,74.2,74.7,75.11
,384,71,North Sulawesi ,7173,Tomohon City,,71.27 ,71.85 ,72.50 ,72.99 ,73.56 ,74.36 ,74.91 ,75.34 ,75.78,76.67,76.69,76.86,77.44,78.1
,385,71,North Sulawesi ,7174,Kotamobagu City,,67.89 ,68.57 ,69.31 ,69.86 ,70.46 ,70.70 ,71.68 ,72.00 ,72.55,73.22,72.97,73.47,73.96,74.43
,386,72,Central Sulawesi  ,7201,Banggai Kepulauan ,,59.42 ,60.54 ,61.09 ,61.74 ,62.33 ,62.97 ,63.45 ,64.07 ,64.68,65.13,65.42,65.61,66.08,66.82
,387,72,Central Sulawesi  ,7202,Banggai ,,64.09 ,64.63 ,65.44 ,66.39 ,67.11 ,67.44 ,68.17 ,69.00 ,69.85,70.36,70.52,70.6,71.08,71.7
,388,72,Central Sulawesi  ,7203,Morowali ,,65.25 ,66.03 ,66.48 ,66.86 ,67.91 ,69.12 ,69.69 ,70.41 ,71.14,72.02,72.21,72.29,72.55,73.02
,389,72,Central Sulawesi  ,7204,Poso,,64.81 ,65.59 ,66.20 ,66.94 ,67.65 ,68.13 ,68.83 ,69.78 ,70.68,71.4,71.28,71.45,71.93,72.48
,390,72,Central Sulawesi  ,7205,Donggala,,59.73 ,60.15 ,61.33 ,63.38 ,63.55 ,63.82 ,64.42 ,64.66 ,65.14,65.49,65.56,65.72,66.25,66.95
,391,72,Central Sulawesi  ,7206,Toli-Toli,,58.18 ,59.12 ,60.05 ,61.44 ,61.91 ,62.72 ,63.27 ,64.05 ,64.6,65.42,65.69,66.3,66.76,67.66
,392,72,Central Sulawesi  ,7207,Buol,,62.21 ,63.03 ,63.98 ,64.50 ,65.41 ,65.61 ,66.37 ,66.69 ,67.3,67.69,67.82,68.25,68.72,69.57
,393,72,Central Sulawesi  ,7208,Parigi Moutong,,59.17 ,60.36 ,61.13 ,61.98 ,62.20 ,62.79 ,63.60 ,64.09 ,64.85,65.47,65.44,65.82,66.26,67.11
,394,72,Central Sulawesi  ,7209,Tojo Una-Una,,58.33 ,58.87 ,59.55 ,60.32 ,61.15 ,61.33 ,62.27 ,62.61 ,63.38,64.52,64.59,64.74,65.54,66.39
,395,72,Central Sulawesi  ,7210,Sigi,,60.81 ,61.76 ,62.88 ,64.10 ,64.64 ,65.35 ,65.95 ,66.72 ,67.66,68.16,68.12,68.49,69.05,69.93
,396,72,Central Sulawesi  ,7211,Banggai Laut,,-,-,-,61.86 ,62.12 ,62.90 ,63.49 ,64.08 ,64.8,65.27,65.43,65.65,66.22,66.93
,397,72,Central Sulawesi  ,7212,Morowali Utara,,-,-,-,65.01 ,65.81 ,66.00 ,66.57 ,67.35 ,67.95,68.45,68.36,68.48,68.97,69.73
,398,72,Central Sulawesi  ,7271,Palu City,,77.39 ,78.10 ,78.36 ,78.65 ,79.12 ,79.63 ,79.73 ,80.24 ,80.91,81.5,81.47,81.7,82.02,82.52
,399,73,South Sulawesi ,7301,Kepulauan Selayar,,62.15 ,62.53 ,62.87 ,63.16 ,63.66 ,64.32 ,64.95 ,65.39 ,66.04,66.91,67.38,67.76,68.35,69.2
,400,73,South Sulawesi ,7302,Bulukumba,,62.73 ,63.36 ,63.82 ,64.27 ,65.24 ,65.58 ,66.46 ,67.08 ,67.7,68.28,68.99,69.62,70.34,71.21
,401,73,South Sulawesi ,7303,Bantaeng,,62.46 ,63.07 ,63.99 ,64.88 ,65.77 ,66.20 ,66.59 ,67.27 ,67.76,68.3,68.73,68.99,69.69,70.57
,402,73,South Sulawesi ,7304,Jeneponto,,58.31 ,58.95 ,59.62 ,60.55 ,61.45 ,61.61 ,61.81 ,62.67 ,63.33,64,64.26,64.56,65.13,65.9
,403,73,South Sulawesi ,7305,Takalar,,60.23 ,60.83 ,61.66 ,62.58 ,63.53 ,64.07 ,64.96 ,65.48 ,66.07,66.94,67.31,67.72,68.31,68.9
,404,73,South Sulawesi ,7306,Gowa,,63.83 ,64.42 ,64.65 ,65.45 ,66.12 ,66.87 ,67.70 ,68.33 ,68.87,69.66,70.14,70.29,70.99,71.57
,405,73,South Sulawesi ,7307,Sinjai,,61.31 ,62.13 ,62.74 ,63.47 ,63.83 ,64.48 ,65.36 ,65.80 ,66.24,67.05,67.6,67.75,68.33,68.92
,406,73,South Sulawesi ,7308,Maros,,64.07 ,64.95 ,65.50 ,66.06 ,66.65 ,67.13 ,67.76 ,68.42 ,68.94,69.5,69.86,70.41,71,71.63
,407,73,South Sulawesi ,7309,Pangkajene Dan,,62.79 ,63.60 ,64.30 ,65.24 ,66.16 ,66.65 ,66.86 ,67.25 ,67.71,68.29,68.72,69.21,69.79,70.59
,408,73,South Sulawesi ,7310,Barru,,64.94 ,65.73 ,66.07 ,67.02 ,67.94 ,68.64 ,69.07 ,69.56 ,70.05,70.6,71,71.13,71.53,72.36
,409,73,South Sulawesi ,7311,Bone,,59.69 ,60.21 ,60.77 ,61.40 ,62.09 ,63.11 ,63.86 ,64.16 ,65.04,65.67,66.06,66.4,67.01,67.81
,410,73,South Sulawesi ,7312,Soppeng,,63.51 ,63.80 ,64.05 ,64.43 ,64.74 ,65.33 ,65.95 ,66.67 ,67.6,68.26,68.67,68.99,69.7,70.58
,411,73,South Sulawesi ,7313,Wajo,,63.07 ,64.00 ,64.88 ,65.79 ,66.49 ,66.90 ,67.52 ,68.18 ,68.57,69.05,69.15,69.62,70.26,71.1
,412,73,South Sulawesi ,7314,Sidenreng Rappang,,65.54 ,65.88 ,66.19 ,67.15 ,68.14 ,69.00 ,69.39 ,69.84 ,70.6,71.05,71.21,71.54,72.06,72.71
,413,73,South Sulawesi ,7315,Pinrang,,66.25 ,66.96 ,67.64 ,68.14 ,68.92 ,69.24 ,69.42 ,69.90 ,70.62,71.12,71.26,71.45,71.97,72.84
,414,73,South Sulawesi ,7316,Enrekang,41320,66.27 ,67.03 ,67.74 ,68.39 ,69.37 ,70.03 ,70.79 ,71.44 ,72.15,72.66,72.76,72.91,73.39,73.89
,415,73,South Sulawesi ,7317,Luwu,,63.95 ,64.71 ,65.43 ,66.39 ,67.34 ,68.11 ,68.71 ,69.02 ,69.6,70.39,70.51,70.85,71.36,72.16
,416,73,South Sulawesi ,7318,Tana Toraja,0,62.83 ,63.22 ,63.96 ,64.55 ,65.08 ,65.75 ,66.25 ,66.82 ,67.66,68.25,68.75,69.49,69.88,70.73
,417,73,South Sulawesi ,7322,Luwu Utara,,64.77 ,65.57 ,65.99 ,66.40 ,66.90 ,67.44 ,67.81 ,68.35 ,68.79,69.46,69.57,70.02,70.51,71.34
,418,73,South Sulawesi ,7325,Luwu Timur,,68.47 ,68.94 ,69.34 ,69.53 ,69.75 ,70.43 ,70.95 ,71.46 ,72.16,72.8,73.22,73.34,73.92,74.35
,419,73,South Sulawesi ,7326,North Toraja,41556,63.51 ,64.48 ,64.89 ,65.65 ,66.15 ,66.76 ,67.49 ,67.90 ,68.49,69.23,69.33,69.75,70.36,71.23
,420,73,South Sulawesi ,7371,Makassar City,,77.63 ,77.82 ,78.47 ,78.98 ,79.35 ,79.94 ,80.53 ,81.13 ,81.73,82.25,82.25,82.66,83.12,83.52
,421,73,South Sulawesi ,7372,Parepare City,,73.55 ,74.20 ,74.67 ,75.10 ,75.66 ,76.31 ,76.48 ,76.68 ,77.19,77.62,77.86,78.21,78.54,79.03
,422,73,South Sulawesi ,7373,Palopo City,,73.03 ,74.02 ,74.54 ,75.02 ,75.65 ,76.27 ,76.45 ,76.71 ,77.3,77.98,78.06,78.38,78.91,79.45
,423,74,South East Sulawesi ,7401,Buton,,59.44 ,60.12 ,61.38 ,61.83 ,62.31 ,62.78 ,63.69 ,64.47 ,65.08,65.67,65.98,66.32,67.23,68.12
,424,74,South East Sulawesi ,7402,Muna,,62.57 ,63.08 ,63.76 ,64.67 ,65.09 ,65.99 ,66.96 ,67.61 ,68.47,68.97,69.02,69.17,69.61,70.16
,425,74,South East Sulawesi ,7403,Konawe,,66.55 ,67.16 ,67.51 ,68.23 ,68.68 ,69.56 ,69.84 ,70.24 ,70.72,71.29,71.35,71.48,72.04,72.77
,426,74,South East Sulawesi ,7404,Kolaka,,67.76 ,68.27 ,68.86 ,69.55 ,70.20 ,70.47 ,71.12 ,71.46 ,72.07,73.01,73.45,73.56,73.98,74.72
,427,74,South East Sulawesi ,7405,Konawe Selatan,,63.20 ,63.65 ,64.05 ,65.02 ,65.60 ,66.32 ,66.97 ,67.23 ,67.51,67.88,68.2,68.58,69.36,70.32
,428,74,South East Sulawesi ,7406,Bombana,,59.85 ,60.84 ,61.82 ,62.82 ,63.38 ,63.65 ,64.02 ,64.49 ,65.04,65.65,66.05,66.25,66.81,67.43
,429,74,South East Sulawesi ,7407,Wakatobi,,63.26 ,64.67 ,65.24 ,66.50 ,66.95 ,67.22 ,67.50 ,67.99 ,68.52,68.99,69.48,69.87,70.85,71.43
,430,74,South East Sulawesi ,7408,Kolaka Utara,,63.17 ,63.98 ,64.49 ,65.35 ,65.76 ,66.90 ,67.60 ,67.77 ,68.44,68.91,69.31,69.5,70.39,71.04
,431,74,South East Sulawesi ,7409,Buton Utara,,60.94 ,61.58 ,62.69 ,64.20 ,64.65 ,65.23 ,65.95 ,66.40 ,67.13,67.68,67.87,68.08,69,69.7
,432,74,South East Sulawesi ,7410,Konawe Utara,,63.74 ,64.25 ,64.87 ,65.54 ,66.03 ,66.44 ,67.20 ,67.71 ,68.5,69.22,69.86,70.23,71.1,71.71
,433,74,South East Sulawesi ,7411,Kolaka Timur,,-,-,-,61.78 ,62.13 ,62.74 ,63.60 ,64.55 ,65.53,66.49,67.02,67.76,68.73,69.57
,434,74,South East Sulawesi ,7412,Konawe Kepulauan ,,-,-,-,61.15 ,61.31 ,61.72 ,62.56 ,63.44 ,64.36,65.05,65.41,65.73,66.69,67.32
,435,74,South East Sulawesi ,7413,Muna Barat,,-,-,-,-,61.92 ,62.29 ,62.57 ,63.43 ,64.11,64.45,65.08,65.48,66.21,67.13
,436,74,South East Sulawesi ,7414,Buton Tengah ,,-,-,-,-,61.69 ,62.13 ,62.56 ,62.82 ,63.46,64.06,64.37,64.55,65.29,65.83
